wmpid,face_url_2022,face_category_2022,face_2022,full_name
WMPID1561,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Liz-Mathis.PNG,House,yes,Elizabeth Mathis
WMPID3752,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Christina-Bohannon.jpg,House,yes,Christina Bohannan
WMPID2331,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Zach_Nunn.png,House,yes,Zach Nunn
WMPID2613,https://cdn.ballotpedia.org/images/f/fb/Silhouette_Placeholder_Image.png,House,yes,Ryan O'Leary
WMPID3295,https://cdn.ballotpedia.org/images/f/fb/Silhouette_Placeholder_Image.png,House,yes,Kyle William Grossman
WMPID3152,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/RyanMelton.jpeg,House,yes,Ryan Michael Appleton Melton
WMPID3237,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Joe_Evans.png,House,yes,Joe Evans
WMPID4600,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Kaylee_Peterson.PNG,House,yes,Kaylee Jade Peterson
WMPID1844,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Wendy-Norman.PNG,House,yes,Wendy Ann Norman
WMPID2211,https://i0.wp.com/ilpirates.org/wp-content/uploads/2021/08/Mitchy.jpg?w=400&ssl=1,House,yes,Mitchel Davilo
WMPID2533,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/EricCarlson.jpeg,House,yes,Eric Joseph Carlson
WMPID3132,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/May32022758PM_104500298_JonathanJacksonPhotoPress1.JPG,House,yes,Jonathan Jackson
WMPID2508,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/May292022259PM_104500298_thumbnail_JeffRegnierforCongress1.jpg,House,yes,Jeffery Regnier
WMPID799,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Robin_Kelly_official_photo.jpg,House,yes,Robin Kelly
WMPID4917,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Thomas-Lynch.PNG,House,yes,Thomas Lynch
WMPID4147,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Delia_Ramirez.jpg,House,yes,Delia Ramirez
WMPID4922,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/James_Falakos.jpg,House,yes,James Falakos
WMPID4567,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Mike_Quigley.jpg,House,yes,Jerico Matias Cruz
WMPID1110,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/T._Hanson_Photo.jpg,House,yes,Tom Hanson
WMPID3033,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/buraujustin.jpg,House,yes,Justin Burau
WMPID3853,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Keith-Pekau.PNG,House,yes,Keith Pekau
WMPID2997,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/80182230_1.jpg,House,yes,Mohammed Faheem
WMPID3651,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Chris_Dargis_Portrait.jpg,House,yes,Christopher Bryant Dargis
WMPID800,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Brad_Schneider.jpg,House,yes,Brad Schneider
WMPID4078,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/HomerMarkel.jpg,House,yes,Homer Chip Markel
WMPID3358,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Nikki-Budzinski.PNG,House,yes,Nikki Budzinski
WMPID4401,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/ReganDeering2.png,House,yes,Regan Deering
WMPID2202,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Scott_Gryder.jpeg,House,yes,Scott Gryder
WMPID2685,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Barry_Wilson.png,House,yes,Barry Wilson
WMPID4926,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Paul_Lange.jpg,House,yes,Paul Lange
WMPID2076,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Lauf.JPG,House,yes,Catalina Lauf
WMPID5048,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/ElizabethHaderlein.jpeg,House,yes,Elizabeth Haderlein
WMPID3606,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Eric-Sorenson.PNG,House,yes,Eric Sorensen
WMPID1819,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/JenniferRuth-Green.PNG,House,yes,Jennifer-Ruth Green
WMPID2312,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/PaulSteury.jpg,House,yes,Paul Steury
WMPID5080,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/download__2__fixed.jpeg,House,yes,Curt Nisly
WMPID4688,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/WilliamHenry.jpg,House,yes,Will Henry
WMPID3665,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Gary-Snyder.jpg,House,yes,Gary Snyder
WMPID3850,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Nathan_Gotsch.jpg,House,yes,Nathan Gotsch
WMPID4685,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/James_Baird-1.jpg,House,yes,Roger Day
WMPID2461,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/CynthiaWirth.png,House,yes,Cynthia Wirth
WMPID3799,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Andy-Horning.PNG,House,yes,Andrew Horning
WMPID1983,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Angela-Grabovsky.jpg,House,yes,Angela Grabovsky
WMPID1968,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Andre_Carson.jpg,House,yes,Gavin Maple
WMPID3144,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Ray-McCormick.jpg,House,yes,Ray Mccormick
WMPID3986,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Matthew_Fyfe.jpeg,House,yes,Matthew John Fyfe
WMPID1854,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Tonya-Millis.PNG,House,yes,Tonya Lynn Millis
WMPID4850,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/JamesBeard.jpeg,House,yes,James Kenneth Beard
WMPID3427,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Patrick-Schmidt.PNG,House,yes,Patrick Schmidt
WMPID4904,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Bob-Hernandez-KS.PNG,House,yes,Bob Hernandez
WMPID2012,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Jimmy__Ausbrook.jpg,House,yes,Jimmy Clifton Ausbrooks
WMPID3617,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Morgan-McGarvey.jpg,House,yes,Morgan Mcgarvey
WMPID4051,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Stuart-Ray.PNG,House,yes,Stuart Ray
WMPID803,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Thomas_Massie__official_portrait__112th_Congress-7_fixed.jpg,House,yes,Thomas Massie
WMPID3335,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Matthew_Lehman1.png,House,yes,Matthew Lehman
WMPID4405,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/EthanOsborne.jpeg,House,yes,Ethan Keith Osborne
WMPID2950,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/ConorHalbleib.png,House,yes,Conor Halbleib
WMPID5112,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/RandyCravens.JPG,House,yes,Maurice Randall Cravens
WMPID4948,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Katie_Darling1.jpg,House,yes,Katie Darling Darling
WMPID3568,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/TroyCarterheadshot.jpeg,House,yes,Troy Sr. Carter
WMPID4994,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Dan_Lux.png,House,yes,Daniel Anthony Lux
WMPID3837,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Dustin_Granger.jpeg,House,yes,Dustin Granger
WMPID3131,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Jake_Shaheen1.jpeg,House,yes,Jacob Lewis Shaheen
WMPID4934,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/TiaLeBrun.jpeg,House,yes,Tia Marie Lebrun
WMPID4943,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Thomas-Payne.PNG,House,yes,Thomas Lane Jr Payne
WMPID5068,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Holden_Hoggatt1.jpeg,House,yes,Holden Hoggatt
WMPID3885,https://cdn.ballotpedia.org/images/f/fb/Silhouette_Placeholder_Image.png,House,yes,Brandon Sandage
WMPID3927,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/JuliaLetlowLA2.png,House,yes,Julia Letlow
WMPID5049,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Letlow.jpeg,House,yes,Hunter Pullen
WMPID5093,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Allen-Guillory.PNG,House,yes,Walter Earl Huff
WMPID4180,https://cdn.ballotpedia.org/images/f/fb/Silhouette_Placeholder_Image.png,House,yes,Jaqueline Yvonne Blaney
WMPID5043,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Brian-Belzer.PNG,House,yes,Brian Belzer
WMPID4990,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Rufus_Craig.jpg,House,yes,Rufus Craig
WMPID4290,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Dean_James_Martilli.jpeg,House,yes,Dean Martilli
WMPID2095,https://cdn.ballotpedia.org/images/f/fb/Silhouette_Placeholder_Image.png,House,yes,Louis Marino
WMPID3437,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jeffrey_Sossa-Paquette1.png,House,yes,Jeff Sossa-Paquette
WMPID1913,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/nbarassi.jpeg,House,yes,Nicholas Barassi
WMPID2476,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Dean_Tran.jpg,House,yes,Dean Tran
WMPID4480,"https://img1.wsimg.com/isteam/ip/5cd76be7-c1c8-4feb-a9e8-54fbb069eca1/20220704_112747%5B1%5D.jpg/:/cr=t:0%25,l:0%25,w:100%25,h:100%25/rs=w:1280",House,yes,Miranda Tozier-Robbins
WMPID2104,"https://static.wixstatic.com/media/66181f_6073427add2b45a3a1daf663993899ba~mv2.png/v1/fill/w_1960,h_1270,al_c,q_95,usm_0.66_1.00_0.01,enc_auto/66181f_6073427add2b45a3a1daf663993899ba~mv2.png",House,yes,Emily Burns
WMPID5076,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/cannatadavid.jpg,House,yes,David Cannata
WMPID3865,https://cdn.ballotpedia.org/images/f/fb/Silhouette_Placeholder_Image.png,House,yes,Washington Gavin Blask
WMPID2814,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Robert_May.jpg,House,yes,Robert May
WMPID2406,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/MarkTashjian2.png,House,yes,Mark Tashjian
WMPID2770,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Donnie-Palmer.PNG,House,yes,Donnie Dionicio Palmer
WMPID4697,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/MichaelRuiz2.jpg,House,yes,Michael Ruiz
WMPID5099,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Robert-Burke.PNG,House,yes,Robert Burke
WMPID804,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Stephen_Lynch.jpg,House,yes,Stephen F Lynch
WMPID2900,https://cdn.ballotpedia.org/images/f/fb/Silhouette_Placeholder_Image.png,House,yes,Mark Littles
WMPID2893,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/JesseBrown.jpg,House,yes,Jesse Brown
WMPID1974,https://cdn.ballotpedia.org/images/f/fb/Silhouette_Placeholder_Image.png,House,yes,Grant Smith Ellis
WMPID4259,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/HeatherMizeur.jpg,House,yes,Heather Renay Mizeur
WMPID5147,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Daniel-Thibeault.PNG,House,yes,Daniel Frank Thibeault
WMPID805,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/CA_Dutch_Rubbersberger.jpg,House,yes,Dutch Ruppersberger
WMPID3195,https://cdn.ballotpedia.org/images/f/fb/Silhouette_Placeholder_Image.png,House,yes,Joe Kelley
WMPID3388,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Yuripzy_Morgan.jpg,House,yes,Yuripzy Morgan
WMPID1735,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Nicolee_Ambrose.jpeg,House,yes,Nicolee Ambrose
WMPID3194,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/AntonioPitocco2.jpg,House,yes,Antonio Pitocco
WMPID4471,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jeff_Warner2.jpg,House,yes,Jeff Warner
WMPID2518,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Glenn-Ivey.PNG,House,yes,Glenn Ivey
WMPID806,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Steny_Hoyer.jpg,House,yes,Steny H Hoyer
WMPID3063,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Dave_Wallace.jpg,House,yes,David Wallace
WMPID1944,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/K_A_Garcia.jpg,House,yes,Kevin Andres Garcia
WMPID3545,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/EdThelander.png,House,yes,Edwin Thelander
WMPID3404,https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-6/272270420_258840733040977_8906636619899304145_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=09cbfe&_nc_ohc=_FAu9B3ISZcAX8CRj4p&tn=uZRRLOMGTS4yjjaM&_nc_ht=scontent-lga3-2.xx&oh=00_AfCnSjGwlWt4hyuQ2aByJz6qf_NX9jgfIuKFZAdRw2h9qQ&oe=63BCDFA1,House,yes,Hollis Charles Chandler Inman
WMPID3457,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/RobertLorinser.jpg,House,yes,Robert James Lorinser
WMPID5142,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jack_Bergman.jpg,House,yes,Andrew Gale
WMPID5124,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/RobertLorinser.jpg,House,yes,Liz Hakola
WMPID5128,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Nathan_Hewer_head_shot.png,House,yes,Nathan Hewer
WMPID4736,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/JohnGibbs_MI.jpg,House,yes,John Gibbs
WMPID5131,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/JamieLewis.jpg,House,yes,Jamie Lewis
WMPID5126,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/LouisPalus.jpg,House,yes,Louis Palus
WMPID1659,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/JosephAlfonso.jpeg,House,yes,Joseph Alfonso
WMPID5097,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Oct62022931AM_130794425_lorence32022.jpg,House,yes,Lorence Raymond Wenke
WMPID807,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Dan_Kildee.jpg,House,yes,Dan Kildee
WMPID4265,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/ehobson.png,House,yes,Ethan Hobson
WMPID2437,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Bart-Goldberg.PNG,House,yes,Bartley Goldberg
WMPID5130,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Ezra_Scott.jpeg,House,yes,Norman Peterson
WMPID2182,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Bart-Goldberg.PNG,House,yes,Ezra Scott
WMPID3834,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Whittney-Williams.PNG,House,yes,Whittney Williams
WMPID3995,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Tom_Barrett.jpeg,House,yes,Thomas More Barrett
WMPID5116,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Leah_Dailey.jpg,House,yes,Leah Dailey
WMPID3249,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/BrianSJaye.jpeg,House,yes,Brian Steven Jaye
WMPID5014,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Lisa-McClain.PNG,House,yes,Jacob Kelts
WMPID5161,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/BrianSJaye.jpeg,House,yes,Jim Walkowicz
WMPID1537,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/John_James_MI.png,House,yes,John James
WMPID4164,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jul22022550PM_122386209_MarlingaHeadshot.jpeg,House,yes,Carl Marlinga
WMPID3578,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Mark_Ambrose.png,House,yes,Mark Ambrose
WMPID3139,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Shri_Thanedar__.jpg,House,yes,Shri Thanedar
WMPID2233,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Steven_Elliott.jpeg,House,yes,Steven Elliott
WMPID3170,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Christopher_Dardzinski.jpeg,House,yes,Christopher Dardzinski
WMPID4220,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/MartellBivings.jpeg,House,yes,Martell De'Angelo Bivings
WMPID4817,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/523162_411917498825042_955078930_n.jpg,House,yes,Anthony Michael Carbonaro
WMPID5107,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/SimoneColeman.jpg,House,yes,Simone Coleman
WMPID2118,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Brad-Finstad.PNG,House,yes,Brad Finstad
WMPID3308,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jeff-Ettinger.PNG,House,yes,Jeffrey Ettinger
WMPID4966,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/BrianAbrahamsonCrop.jpeg,House,yes,Brian Abrahamson
WMPID4223,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Tom-Weiler.PNG,House,yes,Tom Weiler
WMPID2397,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/May-Lor-Xiong.PNG,House,yes,May Lor Xiong
WMPID4126,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Cicely_Davis1.jpeg,House,yes,Cicely Davis
WMPID3734,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jeanne-Hendricks.PNG,House,yes,Jeanne Hendricks
WMPID2853,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Travis-Johnson.PNG,House,yes,Travis Johnson
WMPID4880,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jill_Abahsain.jpg,House,yes,Jill Abahsain
WMPID3325,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/JenniferSchultz.jpg,House,yes,Jennifer Schultz
WMPID4591,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Andrew-Jones-Jr.PNG,House,yes,Andrew Jr Jones
WMPID4987,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/George_Zsidisin.jpg,House,yes,George Zsidisin
WMPID811,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jim_Higgins.jpg,House,yes,Jim Higgins
WMPID812,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Ann_Wagner.jpg,House,yes,Ann L Wagner
WMPID4783,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Bill-Slantz.PNG,House,yes,Bill Slantz
WMPID2375,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/wsmith.jpeg,House,yes,Wesley Gilman Smith
WMPID4023,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Trish_Headshot.jpg,House,yes,Patricia Washburn Gunby
WMPID4440,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Bethany_Mann.jpg,House,yes,Bethany Eileen Mann
WMPID4330,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Mark-Alford.PNG,House,yes,Mark Alford
WMPID5054,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Andy_Maidment_Final_Headshot.JPG,House,yes,Andy Maidment
WMPID3346,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Eric-Burlison.jpg,House,yes,Eric Burlison
WMPID3296,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Kristen_Radaker_Sheafer.jpeg,House,yes,Kristen Radaker-Sheafer
WMPID2441,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/RandiMcCallian2.jpg,House,yes,Randi Mccallian Mccallian
WMPID4088,https://cdn.ballotpedia.org/images/f/fb/Silhouette_Placeholder_Image.png,House,yes,James Marion Jr. Mccay
WMPID3880,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Dianne_Black.jpg,House,yes,Dianne Dodson Black
WMPID3236,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Shuwaski_Young.JPG,House,yes,Shuwaski Young
WMPID2475,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/AldenJohnson.jpeg,House,yes,Alden Patrick Johnson
WMPID3543,https://cdn.ballotpedia.org/images/f/fb/Silhouette_Placeholder_Image.png,House,yes,Jesse Graham Hudson
WMPID3802,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Mike-Ezell.PNG,House,yes,Walter Michael Ezell
WMPID2749,https://cdn.ballotpedia.org/images/f/fb/Silhouette_Placeholder_Image.png,House,yes,Aaron Payton Lee
WMPID4871,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Johnny-DuPree.PNG,House,yes,Johnny Dupree
WMPID4833,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/John-Lamb.PNG,House,yes,John Lamb
WMPID2752,,House,yes,Curt Andrew Sr. Zygmond
WMPID2524,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Monica-Tranel.PNG,House,yes,Monica Tranel
WMPID1677,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Penny-Ronning.jpg,House,yes,Penny Ronning
WMPID2996,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Gary-Buchanan.PNG,House,yes,Gary Buchanan
WMPID813,https://cdn.ballotpedia.org/images/f/fb/Silhouette_Placeholder_Image.png,House,yes,Eshan Patel
WMPID1782,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Donald-Davis.jpg,House,yes,Don Davis
WMPID4687,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Barbara-Haskins.PNG,House,yes,Barbara Gaskins
WMPID2787,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Ben_Clark1.jpg,House,yes,Robert Benjamin III Clark
WMPID3526,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Bo-Hines.PNG,House,yes,Robert Hines
WMPID3128,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Valerie-Foushee.jpg,House,yes,Valerie Foushee
WMPID814,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/David_Rouzer_official_congressional_photo.jpg,House,yes,David Rouzer
